smiles,Score,Reagent_ID
NCCc1cc(C(F)(F)F)ccc1C(F)(F)F,0.8489373326301575,1244
CC(N)CN1CCC(C)CC1,0.5909923315048218,1245
CNC(=O)C(CN)Cc1ccc(OC)c(F)c1,0.5971360206604004,1246
Nc1cnn(C2CCS(=O)(=O)C2)c1,0.5172701478004456,1247
CC(C)C(N)c1ccc(F)cc1F,0.7049877643585205,1248
CCOC1CC2(C1)CC2N,0.5909923315048218,1249
COc1cc2c(cc1OC)C(N)CC2,0.5214444398880005,1250
Cc1cc(F)ncc1CN,0.6166557669639587,1251
NC(COc1ccccc1)c1ccccc1,0.5909923315048218,1252
NCc1ccc(NC(=O)c2ccc(F)cc2)cc1,0.6148029565811157,1253
COC(=O)CC1(N)CCCS(=O)(=O)C1,0.5420771241188049,1254
NC1c2ccccc2C2CC1C2,0.5909923315048218,1255
NCc1ccncc1,0.5909923315048218,1256
COC(=O)C1CC2(C1)CC1(CC(N)C1)C2,0.5726968050003052,1257
Nc1ccn(CC2CC2)n1,0.5452520847320557,1258
C[C@@H](N)Cc1ccc2c(c1)CCC(C)(C)O2,0.5359492897987366,1259
NCCCOc1ccc(F)cc1,0.668787956237793,1260
COC(c1cccc(N)c1)C(F)(F)F,0.7291693687438965,1261
CCC(C)C(C)N,0.5909923315048218,1262
CC(N)c1nc(Cc2ccccc2)no1,0.5616012215614319,1263
NCC(F)(F)Oc1cccc(Br)c1,0.7382467985153198,1264
Cc1nc2c(CCN)cccc2o1,0.4462606012821197,1265
NCc1cc(O)cc(O)c1,0.5160880088806152,1266
C=CCCCC(C)N,0.5909923315048218,1267
CC(C)(C)OC(=O)C(C)(CN)c1ccccc1,0.5551407337188721,1268
NCCc1c[nH]c2c(Cl)cc(F)cc12,0.659744381904602,1269
COc1ccc2cc(C[C@@H](C)N)ccc2c1,0.5524768829345703,1270
NC1CCCN(c2ccccc2F)C1,0.6300539374351501,1271
COc1cnccc1CN,0.5468535423278809,1272
COc1cc(N2CCS(=O)(=O)CC2)ccc1N,0.5384319424629211,1273
NCCC1=CCCC1,0.5909923315048218,1274
Cc1cc(C)cc(Oc2ccc(CN)cc2C)c1,0.498623251914978,1275
N[C@@H]1CC=CCC1,0.5909923315048218,1276
COc1cc(CCN)cc(C)n1,0.4901887476444244,1277
NCc1c(F)c(F)c(Br)c(F)c1F,0.8109602928161621,1278
C[C@@H](N)C1CCCCCC1,0.5909923315048218,1279
COc1cc(N)ccc1NC(C)=O,0.522142231464386,1280
Cc1noc(CCN)n1,0.5417506694793701,1281
CON1CCC(N)CC1,0.5909923315048218,1282
NC1CCN(C(=O)c2ccoc2)CC1,0.5258491039276123,1283
CCCC1CCCCC1N,0.5909923315048218,1284
Cc1cn(CC(F)(F)F)nc1N,0.7053400874137878,1285
NCC1CSCCO1,0.5909923315048218,1286
NCCN1CCc2c(Cl)cccc2C1,0.6716514825820923,1287
Nc1cnn(Cc2ccccc2)c1,0.5490983724594116,1288
Cc1nsc(CN)n1,0.5761830806732178,1289
COc1cc(CN2CCC(N)C2)cc(OC)c1,0.5472152233123779,1290
CC(N)CC1CCCCN1C,0.5909923315048218,1291
NC[C@]12CCC[C@H]1OCC2,0.5909923315048218,1292
Cn1ccnc1C(N)c1nccn1C,0.5253243446350098,1293
CCCCC1CCC(N)CC1,0.5909923315048218,1294
CC(C)(C)OC(=O)NCC(CN)c1ccccc1,0.557151198387146,1295
NCc1ccc(C2CC2)cc1,0.5909923315048218,1296
NCc1ccc(-n2ccnc2)nc1,0.5263941287994385,1297
CC(C)CCn1ccc(N)n1,0.5494540929794312,1298
CCC1CCCC(N)CC1,0.5909923315048218,1299
CC(N)c1ccc2ncsc2c1,0.5123951435089111,1300
NCc1cc2c(cc1OC(F)F)OCO2,0.5664176344871521,1301
NCCc1ccccc1OC(F)F,0.6373850107192993,1302
NCc1ccc(-n2cnc3ccccc32)cc1,0.512758195400238,1303
CC(C)(C)OC(=O)N1CCCCC(CN)C1,0.5328471064567566,1304
N#Cc1ccc(Cn2cc(N)cn2)cc1,0.4791729152202606,1305
Cc1sc2ccccc2c1CCN,0.5261086821556091,1306
CC(CN)C(C)(F)F,0.7490988373756409,1307
Nc1cccc2c1CN(c1nccs1)C2,0.5533967614173889,1308
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccc(Cl)c(F)c1,0.6857879757881165,1309
CC(C)(C)S(=O)(=O)CCCN,0.5560321807861328,1310
NC(CCO)c1ccccc1C(F)(F)F,0.7558416724205017,1311
CC(C)(F)CN,0.7009649872779846,1312
CC(C)c1ccc2c(c1)C(N)CC2,0.5720447897911072,1313
Cc1nn(-c2ccccc2)c(C)c1CN,0.5213558673858643,1314
CC1(C)C[C@@H](N)[C@H]1OCc1ccccc1,0.5909923315048218,1315
N[C@H]1C[C@H](c2cccc(OC(F)(F)F)c2)C1,0.7614929676055908,1316
Cc1nc(CN)co1,0.4914324283599853,1317
COCc1cc(CN)on1,0.5733284950256348,1318
CS(=O)(=O)N1CCC[C@@H]1CN,0.5560321807861328,1319
CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1CN,0.6711453199386597,1320
Cc1occ(C(F)(F)F)c1CCN,0.7614375352859497,1321
CC(C)CCOc1ccc(N)cc1,0.5909923315048218,1322
CCCOc1cccc(CN)c1,0.5704554319381714,1323
Nc1cnn(CC2CC2)c1,0.5363647937774658,1324
NCC1CCC2(CCC2)O1,0.5909923315048218,1325
Nc1ccn(C2CC2(F)F)n1,0.7397573590278625,1326
NCC12CCC(CC1)C2,0.5909923315048218,1327
CCCCCOc1cc(C)ccc1CN,0.5588158965110779,1328
NCC1(c2ccccc2Cl)CCC1,0.6554047465324402,1329
CCOC(=O)C(F)(CN)C(=O)OCC,0.5550146698951721,1330
CCC(C)n1ncc(N)c1C,0.5590645670890808,1331
COC(=O)[C@@H]1CO[C@@H](CN)CO1,0.5680896043777466,1332
CC(N)c1ccc2c(c1)CCCO2,0.5527833104133606,1333
CC(C)CCC1CCCC1N,0.5909923315048218,1334
C[C@@H](N)c1csc2ccccc12,0.5465348362922668,1335
NCc1cc(Cl)cc(Cl)c1OC(F)F,0.734291136264801,1336
CC(C)OC1(CN)CCOC1,0.5909923315048218,1337
CC(C)(C)Oc1cccc(N)c1,0.5403462052345276,1338
Cc1cnc(C2(N)CC2)o1,0.4549545347690582,1339
C#CCOc1ccccc1CN,0.565929651260376,1340
CC(C)(C)OC(=O)N1CC2(COCC(CN)O2)C1,0.5393819212913513,1341
Cc1ccc(N2CCCC(N)C2)cc1,0.5909923315048218,1342
CC12CC3CC(C1)CC(CN)(C3)C2,0.5909923315048218,1343
Cn1cnc(S(=O)(=O)N2CCC(N)CC2)c1,0.4961702823638916,1344
CCC(N)c1ccc(C)cc1,0.5909923315048218,1345
COc1ccc(Cl)cc1C(C)N,0.6483277678489685,1346
CC(C)(C)NC(=O)CCN,0.5555721521377563,1347
CC(CN)C1CCN(C(=O)OC(C)(C)C)CC1,0.5363082885742188,1348
CCOc1ccc(C2(CN)CCOCC2)cc1,0.5897914171218872,1349
CC(=O)N1CCc2c(N)cccc21,0.5458012223243713,1350
N#CC1CC(N)C1,0.5246490240097046,1351
CCC(N)c1ccc(Cl)s1,0.6736171245574951,1352
NC[C@@H]1C=C[C@H]2C[C@@H]1CO2,0.5909923315048218,1353
COc1ccc(C(=O)Nc2cccc(OCCN)c2)cc1,0.5532739758491516,1354
COC1(OC)CC(C)(CN)C1,0.5909923315048218,1355
COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(N)CC1,0.5466265082359314,1356
COCCC1(CN)CC1,0.5909923315048218,1357
CC(C)(C)OC(=O)N1CC2(F)CC(CN)(C1)C2,0.6193944215774536,1358
COc1ccc([C@H]2C[C@H](N)C2)cc1F,0.6176496148109436,1359
CC(N)c1ccc(S(=O)(=O)Nc2nnn(C)n2)cc1,0.503200888633728,1360
CC1(C)COCCC1CN,0.5909923315048218,1361
COc1ccc(N2CCC(N)CC2)cc1,0.5909923315048218,1362
CC(C)(C)OC(=O)N1CC2(CCN)CCC1C2,0.5363082885742188,1363
Cc1c([C@@H]2[C@@H](N)CC(=O)N2C)cnn1C,0.5482260584831238,1364
COc1cc(OC(C)C)ccc1N,0.5468509793281555,1365
NCc1nc(-c2ccc(C(F)(F)F)cc2)cs1,0.7091741561889648,1366
Nc1ccn(CCc2ccncc2)n1,0.558434009552002,1367
NCC1(c2ccc(Cl)cc2)CCCC1,0.6708389520645142,1368
Cn1ncc2c(N)cccc21,0.4955315589904785,1369
Cc1c(C(C)N)cnn1-c1cccc(C(F)(F)F)c1,0.6859399080276489,1370
CC1(CN)CCOC1,0.5909923315048218,1371
NC1CC2(CCOCC2)C1,0.5909923315048218,1372
NCCc1csc(-c2ccc(F)cc2)n1,0.5895321369171143,1373
CCCSc1cccc(N)c1,0.5685752034187317,1374
NCCOc1ccccc1F,0.6461195945739746,1375
Nc1ccc(OCC2CCOC2)cc1,0.5909923315048218,1376
Cc1ccc(C)c(C(C)N)c1,0.5685752630233765,1377
CC(C)CCN1CCC(CN)CC1,0.5909923315048218,1378
CCC(CN)Oc1ccccc1C,0.5729665160179138,1379
NCc1ccccc1COC1CCCCC1,0.5909923315048218,1380
COc1cc(CN)cc(Cl)c1OC,0.5854896903038025,1381
NC1C2Cc3cc(F)ccc3C12,0.6498428583145142,1382
CC(C)(C)OC(=O)N1CC(N)C2CC21,0.5244289040565491,1383
Cc1ccncc1C(C)N,0.5706004500389099,1384
C[C@H](N)C(C)(C)C,0.5909923315048218,1385
NCc1csc(Cl)c1,0.6991700530052185,1386
CC(C)(C)C(N)c1ccc(F)cc1F,0.6974592804908752,1387
C=CC(N)C1CCC1,0.5909923315048218,1388
NCCSc1ccccc1,0.5909923315048218,1389
COc1cc(N)cc(OC)c1Br,0.6191249489784241,1390
NCCn1cc(-c2ccoc2)cn1,0.5289011597633362,1391
NC1CC[C@@H]2CC[C@H]12,0.5909923315048218,1392
CCNC(=O)COc1ccc(N)cc1,0.571381688117981,1393
CC(C)(C)OC(=O)NC1(CN)CCC1,0.5409891605377197,1394
CC1Cc2cc(-c3ccc(CN)cc3)ccc2O1,0.5567241907119751,1395
CC(C)(CN)c1ccc(Cl)cn1,0.632548987865448,1396
NC(Cc1ccccn1)c1ccc(Cl)c(Cl)c1,0.6975425481796265,1397
CCCCOCCOCCN,0.5909923315048218,1398
CNC(=O)N1CCC(N)CC1,0.5633406639099121,1399
Cn1nc(N)cc1C(F)F,0.5750300884246826,1400
NC1CCc2ccccc2OC1,0.570347785949707,1401
CC(C)(C)OC(=O)NC1CC(F)(CN)C1,0.6431213617324829,1402
CC(CN)c1ccc(F)cc1F,0.7136316895484924,1403
CO[C@@H]1CN(C)C[C@H]1N,0.5909923315048218,1404
Nc1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,0.5226259827613831,1405
CC(C)C[C@@H](N)CS(C)(=O)=O,0.5560321807861328,1406
Cc1cc(CN)ccc1Oc1ccc(Cl)cc1Cl,0.6451548337936401,1407
CN1CCN(c2ccc(CCN)cc2)CC1,0.5909923315048218,1408
NC(CC1CC1)c1ccccn1,0.5740177631378174,1409
COc1ccc(CN)cc1OC(F)F,0.6008277535438538,1410
NCCc1ccc2c(c1)OCO2,0.5284969806671143,1411
CC1(C)OCC(CN)O1,0.5909923315048218,1412
NCc1ccc(Cl)cc1I,0.7916523814201355,1413
NC(COC(F)F)C1CC1,0.7059355974197388,1414
CS(=O)C1(CN)CCC1,0.5909923315048218,1415
NC(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1,0.7134960889816284,1416
NCc1ccc(N2CCC(O)CC2)cc1,0.5909923315048218,1417
CC(C)CC(C)N,0.5909923315048218,1418
CSc1ccc(CN)s1,0.5547417402267456,1419
C[C@@H](N)c1ccccc1OCc1ccccc1,0.5772272348403931,1420
NCCSc1ccc(F)cc1,0.6754917502403259,1421
C[C@@H](Cn1cc(CN)nn1)NC(=O)OC(C)(C)C,0.514726996421814,1422
NCc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,0.7201027870178223,1423
NC1CCN(C(=O)c2ccccc2)CC1,0.5395870208740234,1424
NC1CCCc2cc(OC(F)F)ccc21,0.6305646300315857,1425
NCc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0.5251851677894592,1426
Cc1noc(C)c1CCCN,0.5972633957862854,1427
NC1CCC2(C1)OCCO2,0.5909923315048218,1428
NCCc1cnn(-c2ccccc2)n1,0.4929924607276916,1429
NCCOc1ccccc1O,0.5696666836738586,1430
NC1CCCOC12CCC2,0.5909923315048218,1431
CC[C@H](N)c1cc(OC)c(OC)cc1Br,0.6135554909706116,1432
CC1CCCC(CN)CC1,0.5909923315048218,1433
COC(=O)CNC(=O)c1ccc(CN)cc1,0.5477433800697327,1434
CNC(=O)C(CN)Cc1ccc(C(F)(F)F)cc1,0.7329119443893433,1435
Cc1nn(C)c(Sc2ccccn2)c1N,0.5025437474250793,1436
COc1ccc(Br)c(C(=O)NCCCN)c1,0.6117164492607117,1437
N[C@H]1CC[C@H](N2CCCS2(=O)=O)CC1,0.5620006918907166,1438
CC(C)(C)OC(=O)NOCCCN,0.5439746379852295,1439
Cc1cc2c(cc1CCN)CCCC2,0.5556318759918213,1440
COc1cccc([C@@H]2[C@@H](N)CCN2C2CC2)c1,0.5765242576599121,1441
CCn1nc(C)c(CN)c1C,0.5494540929794312,1442
CC(C)(O)CCCN,0.5909923315048218,1443
NCc1ccc(Cl)cc1,0.7134960889816284,1444
Cc1ccc(C(C)N)c(C)c1,0.5685752034187317,1445
CC(N)c1cccc(C(F)(F)F)c1,0.7798919677734375,1446
CC(C)n1ccc(N)n1,0.5401074886322021,1447
NCCS(=O)(=O)NCC1CCC1,0.5589717626571655,1448
NCCc1ccccc1Cl,0.7022404074668884,1449
Cc1ccc(CN)c(N2CCOCC2)c1,0.5543370842933655,1450
Cc1ccnc(C(N)C2CCOCC2)c1,0.5608804821968079,1451
CN1CCC[C@@H](CN)[C@@H]1c1cnn(C)c1,0.5547382235527039,1452
COC(=O)NCCCN,0.5603850483894348,1453
CS(=O)(=O)CCCN,0.5427579879760742,1454
COc1cccc(OC)c1Oc1ccc(CN)cn1,0.4829264283180237,1455
Nc1ccc2sc(=O)[nH]c2c1,0.4802176356315613,1456
CC(CN)C(=O)OC(C)(C)C,0.5353153347969055,1457
N[C@@H]1CCCc2ccccc21,0.5909923315048218,1458
COC(=O)[C@H]1CC[C@@H](N)CC1,0.5659914612770081,1459
CC(C)(C)OC(=O)N1CCC(N)CC1(C)C,0.5328471064567566,1460
NCC1(c2ccccc2)CC1(F)F,0.7472730278968811,1461
NCc1cnn(Cc2ccccc2)c1,0.5521214008331299,1462
CC1(C)COCCC1N,0.5909923315048218,1463
Cn1ccnc1C(N)C(F)(F)F,0.7518847584724426,1464
COC(CN)C1CCC1,0.5909923315048218,1465
CC(N)C(C)N1CCOCC1,0.5909923315048218,1466
CC(C)(C)OC(=O)NC(CN)c1cccc(Cl)c1,0.609579861164093,1467
NCCC1CCCCC1(F)F,0.7710610032081604,1468
CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H](N)C1,0.5503082871437073,1469
CC1SCCC1N,0.5909923315048218,1470
NC1CCN(c2cccnc2)CC1,0.5753302574157715,1471
NCc1csc2cc(Br)ccc12,0.6339882612228394,1472
N[C@@H]1CCO[C@H]1c1ccc(F)c(F)c1,0.6901944875717163,1473
NCCc1cc(F)ccc1Cl,0.7477189302444458,1474
COc1cc(CCN)c(OC)c2c1CCC2,0.5256202816963196,1475
CC1(C)OCCOC1CN,0.5909923315048218,1476
CCCS(=O)(=O)N1CCC(N)CC1,0.5614559650421143,1477
COC(=O)C(N)C1CCN(C(=O)OC(C)(C)C)CC1,0.5273589491844177,1478
CC[C@@H](N)COC(F)(F)F,0.8813595175743103,1479
NCC1CN(c2ccccc2)C(=O)O1,0.5458244681358337,1480
CC(C)(C)OC(=O)N1CC2(C1)OC1(CO)CC2(N)C1,0.5650686025619507,1481
NCc1cccc(-n2ccnc2)c1,0.5601521134376526,1482
NCc1nccc2c(Br)cccc12,0.618480920791626,1483
C[C@@H](N)CNC(=O)OC(C)(C)C,0.5400087833404541,1484
CC(=O)N1CCN(c2ccccc2CN)CC1,0.5570085048675537,1485
N[C@@H]1CCCC[C@@H]1F,0.7022751569747925,1486
NC1CC2(COCCO2)C1,0.5909923315048218,1487
NCc1ccccc1Cl,0.7134960889816284,1488
NCCc1cn2c(n1)CCCC2,0.5320159196853638,1489
CN(C)CC(=O)Nc1cccc(CN)c1,0.5473847389221191,1490
Nc1ccn(CC(=O)N2CCOCC2)n1,0.5420222282409668,1491
CC(C)(C)OC(=O)N[C@H]1CCC[C@@H]1N,0.5473695397377014,1492
CN1C(=O)CCC1CN,0.5589441657066345,1493
CCCCN(CCN)Cc1cccc(Cl)c1,0.6481687426567078,1494
NCc1coc(-c2ccccc2)n1,0.4832359552383423,1495
CC(C)(CCN)c1ccccc1,0.5901169180870056,1496
CCc1cc(CN)no1,0.5713533759117126,1497
COC(=O)COc1ccccc1CN,0.5544530749320984,1498
Nc1ccc(OCC2CCOCC2)cc1,0.5909923315048218,1499
NCC(c1ccc(F)cc1)N1CCCC1,0.6537989377975464,1500
Cc1cscc1CN,0.5884321928024292,1501
CCCC(CN)OCC,0.5909923315048218,1502
CCOC(CN)C1CC(F)(F)C1,0.7583751082420349,1503
CC1(C)CCCC(C)(CN)C1,0.5909923315048218,1504
CC(C)(CN)C1CCCC(=O)N1,0.5670133233070374,1505
NCC1CCC1,0.5909923315048218,1506
CC1(C)OC[C@H](CN)O1,0.5909923315048218,1507
CSC(CN)C(C)(C)C,0.5909923315048218,1508
CC(C)(C)OC(=O)N1CCC[C@@H]1CCN,0.5289206504821777,1509
NCc1nnc(-c2ccccc2Br)[nH]1,0.5573357343673706,1510
NCC1(c2cccc(OC(F)(F)F)c2)CCC1,0.751994788646698,1511
NCc1nc(CC(F)(F)F)cs1,0.7134931683540344,1512
Cc1ccc([C@@H]2C[C@H]2N)cc1,0.5909923315048218,1513
COc1ccc(CN)cc1C#N,0.4291802048683166,1514
CC1CCc2cc(N)ccc2C1,0.5704554319381714,1515
COc1cccc(Oc2ncccc2CN)c1,0.5092012286186218,1516
COC(CN)C1CCCOC1,0.5909923315048218,1517
CCC(N)Cc1ccc(Cl)cc1,0.6848899126052856,1518
CC1(C)OC[C@@H](CN)O1,0.5909923315048218,1519
NCCc1noc2cc(F)ccc12,0.6037318706512451,1520
NC(c1ccc(F)cc1)c1ccccc1Cl,0.716110348701477,1521
CC(N)c1ccc(Br)s1,0.6985796093940735,1522
CCCC(N)c1ccco1,0.5773099660873413,1523
Cc1cc(CCN)cc(C)c1O,0.5382426977157593,1524
CCc1nn(C)c(CC)c1CN,0.5529504418373108,1525
N[C@@H]1C[C@@H]2CC[C@H]1O2,0.5909923315048218,1526
COc1ccc(C(C)N)c(Cl)c1OC,0.6004090905189514,1527
C[C@H](CN)OC(C)(C)C,0.5909923315048218,1528
CN(CCCN)c1ccccc1F,0.6338050961494446,1529
CC(C)(C)OC(=O)N1CCC(CCN)C1,0.5289206504821777,1530
Cc1ccc(CN)c(OCC(C)C)c1,0.5564951300621033,1531
NCc1cc(C2CC2)on1,0.5733284950256348,1532
CC(N)c1cccc(Cl)c1,0.6806493997573853,1533
Cc1[nH]c2cccc(Cl)c2c1CCN,0.6159238219261169,1534
Cc1cc(N)nn1C1CC1,0.4932087659835815,1535
Nc1ccc(C2CC2)cc1,0.5909923315048218,1536
Cc1ccccc1OCC(C)N,0.5714548826217651,1537
COC(CN)C1CCC(F)(F)CC1,0.7472730278968811,1538
N#Cc1ccc(OCCN)nc1,0.4465092718601227,1539
CC1CCCN(C(=O)CCN)C1,0.5680896043777466,1540
Nc1ccc(C2CCOC2)cc1,0.5909923315048218,1541
NCCN1C(=O)COc2ccccc21,0.530659556388855,1542
Cc1cnccc1CN,0.5683184862136841,1543
NC1CN(c2cccnn2)C1,0.5084918141365051,1544
CC(C)(C)c1nc(CCN)cs1,0.5165745615959167,1545
COc1cc(C2(CN)CCCC2)ccc1OC(F)F,0.5971786379814148,1546
CC(C)(C)OC(=O)N1[C@@H](CN)COC1(C)C,0.5328471064567566,1547
NC1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,0.7280064821243286,1548
Cc1cc(C(C)N)on1,0.5713533759117126,1549
NC(Cc1ccccc1)C1CC1,0.5909923315048218,1550
CC(C)C(N)c1ccccc1Cl,0.6848899126052856,1551
CC1=NOC(C)(CN)C1,0.5725763440132141,1552
CC1CN(Cc2ccccc2)CCC1CN,0.5909923315048218,1553
CCOC(=O)c1oc(C(C)N)nc1C,0.4339631199836731,1554
NCc1nn[nH]c1C1CC1,0.519791305065155,1555
Nc1csc(Cl)c1,0.7132550477981567,1556
NCCS(=O)Cc1ccccc1,0.5909923315048218,1557
Cn1ccnc1C(N)c1ccc(F)cc1F,0.6735924482345581,1558
NCC1CCS(=O)(=O)CC1,0.5502727031707764,1559
NC1CNC(=O)CC12CCC2,0.5648159384727478,1560
CC(C)(C)OC(=O)C1(CN)CC1,0.5109946727752686,1561
NCCCSc1ccccc1,0.5909923315048218,1562
Cn1cc(N)c(OCC(F)(F)F)n1,0.6625820994377136,1563
NCc1ccc(COCC(F)(F)F)cc1,0.7208462357521057,1564
NCCCn1ccc(C(F)(F)F)n1,0.7533165812492371,1565
CC1(C)CC(CN)N(C(=O)OC(C)(C)C)C1,0.5328471064567566,1566
Cn1nc(N)cc1-c1ccc(F)cc1,0.5840509533882141,1567
COc1ccc(F)cc1C(C)N,0.6313630938529968,1568
NCC1CN(Cc2ccncc2)CCO1,0.5909923315048218,1569
Cc1ccc(C(N)CN2CCOCC2)cc1,0.5909923315048218,1570
Cn1cnnc1C1CCC(N)CC1,0.5301997065544128,1571
NCCCCOc1ccc(F)cc1,0.6630613803863525,1572
CCOc1nn(C)cc1N,0.4740127325057983,1573
Cc1nc(C)c(CCN)s1,0.5063632726669312,1574
CC1(CN)CCCO1,0.5909923315048218,1575
NC1CC=C(c2ccc(F)cc2)CC1,0.6550819873809814,1576
CC1(C)CCCC(N)C1,0.5909923315048218,1577
CCC(C)Oc1cc(CN)ccn1,0.5415170192718506,1578
NCc1nc(C(F)(F)F)cs1,0.7727927565574646,1579
CC1(C)CCCOC1CN,0.5909923315048218,1580
CC[C@@H](N)c1ccc(C)c(F)c1,0.6407104730606079,1581
Cc1nc(CN)ccc1Br,0.6671465039253235,1582
Cc1noc([C@@H]2CC[C@H](CN)O2)n1,0.5570353865623474,1583
COc1ccccc1SCC(C)CN,0.5679914355278015,1584
COc1cc(CN)ccc1F,0.624805748462677,1585
CC(N)c1cc(F)c(Cl)cc1Cl,0.7876173853874207,1586
NC1CC12CCC2,0.5909923315048218,1587
NCc1ccc(N2CCCCCC2)nc1,0.5462531447410583,1588
CC(C)OCCCCN,0.5909923315048218,1589
NCc1cccc(OC(F)(F)F)c1,0.7931205034255981,1590
CC(C)(C)OC(=O)NC(CN)c1ccccc1,0.5551407337188721,1591
NC1CCCc2ccc(Br)cc21,0.6749708652496338,1592
CC(=O)N1CCC(N)C1,0.5603850483894348,1593
Cc1cn(C(C)c2ccccc2)nc1N,0.5476812720298767,1594
NCCC(=O)N1CCN(c2ncccn2)CC1,0.5188860893249512,1595
CC(F)(F)c1cccc(CN)n1,0.6419862508773804,1596
Cc1cc(N)ccc1C(=O)OC(C)(C)C,0.48338583111763,1597
NCc1cc(C(F)(F)F)co1,0.7901294231414795,1598
C[C@H](N)c1ccc(Br)cc1,0.7118781208992004,1599
NCC1(Cc2ccc(F)cc2)CC1,0.6630613803863525,1600
CC(C)C(N)Cc1ccccc1,0.5909923315048218,1601
Cc1cc(OCc2ccccc2)ccc1N,0.5756153464317322,1602
CCOC1CC(N)C1(CC)CC,0.5909923315048218,1603
N[C@@H]1C[C@H]1c1ccc(F)cc1F,0.7136316895484924,1604
COc1c(C)cccc1CN,0.5417707562446594,1605
NCCc1ccc(Br)cc1F,0.7474880814552307,1606
CC(C)(C)OC(=O)N1CCOC(CCCN)C1,0.5363082885742188,1607
CC1CN(Cc2cccc(CN)c2)CCO1,0.5756153464317322,1608
Nc1cccc(COCc2ccco2)c1,0.5653806328773499,1609
COC(CN)c1ccc(C(F)(F)F)cc1,0.7708168029785156,1610
CC(C)(C)OC(=O)N1CC=C(CN)CC1,0.5289206504821777,1611
COCC(N)CCC(F)(F)F,0.7612941861152649,1612
CC(C)C(N)c1ccccc1,0.5909923315048218,1613
CCC(N)C1CCCO1,0.5909923315048218,1614
CCc1cnccc1C(C)N,0.5724653005599976,1615
CC(N)c1csc(C2CC2)n1,0.5345194339752197,1616
CC(C)(CN)c1ccc2ccccc2c1,0.5658115148544312,1617
CC(N)c1ccc(S(=O)(=O)N(C)C)cc1,0.5434105396270752,1618
CCC1(CN)CC1,0.5909923315048218,1619
COc1cc(Cl)cc(CCN)c1,0.6279090642929077,1620
NCC1(C2CC2)CCCC1,0.5909923315048218,1621
N[C@@H]1CC[C@H](C(F)(F)F)C1,0.8255108594894409,1622
NCC1(c2ccc(F)cc2Cl)CCCC1,0.6913555264472961,1623
CCN(CC)[C@H](C)CN,0.5909923315048218,1624
COc1cc(N)nn1C,0.4917612969875335,1625
COc1cccc(C(CN)N2CCCC2)c1,0.5756153464317322,1626
COC(=O)CNS(=O)(=O)CCN,0.5356847047805786,1627
NCc1ccc(OCCOc2ccc(Cl)cc2)cc1,0.6515641808509827,1628
CS(=O)(=O)c1ccc(CN)cc1Cl,0.6129606366157532,1629
NC1CC2(C1)CC1(CC(F)(F)C1)C2,0.7472730278968811,1630
NCc1nccn1CCc1ccccc1,0.5774280428886414,1631
NC1CCSc2c(F)cccc21,0.6278907656669617,1632
NCC(=O)N1CCOCC1,0.5634706020355225,1633
C=CC[C@H](N)c1ccccc1,0.5909923315048218,1634
C[C@H](N)COC(F)(F)F,0.8991022706031799,1635
CC(CCN)N(C)Cc1ccccc1,0.5909923315048218,1636
NCC1CCC2(COC2)O1,0.5909923315048218,1637
CC(C)Cc1ccc(C(N)C(C)C)cc1,0.5909923315048218,1638
Cc1ccc(C(F)CN)cc1C,0.6071654558181763,1639
CCC1(CN)CCCCCCC1,0.5909923315048218,1640
CN(C)CCn1c(CCN)nc2ccccc21,0.5223376154899597,1641
N[C@@H]1[C@H]2COC[C@@H]12,0.5909923315048218,1642
NCc1cc(Oc2ccc(F)c(F)c2)ccn1,0.6260035634040833,1643
CN1CC(N)CCC1=O,0.5589441657066345,1644
CN1C(=O)C[C@H](N)[C@H]1c1ccc(Cl)cc1,0.6493009328842163,1645
NCCOc1ccccc1,0.5909923315048218,1646
CC(C)n1ncnc1CN,0.5142903923988342,1647
Nc1ccc2c(Cl)csc2c1,0.6279758214950562,1648
CCC(N)CSC,0.5909923315048218,1649
CSC1(CN)CCCCC1,0.5909923315048218,1650
CC(CN)C(F)F,0.6648153066635132,1651
CC(C)(C)OC(=O)N1CC(C(F)(F)F)OCC1CN,0.6885108351707458,1652
Cc1cccc(C(N)C(C)(C)C)c1,0.5720447897911072,1653
CC(N)c1cccc2cccnc12,0.5214896202087402,1654
NCC(c1ccc(F)cc1Cl)C(F)(F)F,0.8239363431930542,1655
NCc1ccc2cnccc2c1,0.5430865287780762,1656
NCC12COC(CCO1)C2,0.5909923315048218,1657
NC(COCc1ccccc1)c1ccccc1,0.5909923315048218,1658
CN(CCN)Cc1ccc(F)cc1,0.6630613803863525,1659
CCN(CC)C(=O)CCCN,0.5659914612770081,1660
Cc1ccc(NC(=O)COc2ccc(CCN)cc2)cc1,0.5717906355857849,1661
NCc1cc(Br)c2c(c1)OCCO2,0.5921721458435059,1662
