complex_name,protein_path,ligand_description,protein_sequence
O=C(O)Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)cc1,GLP1.pdb,O=C(O)Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)cc1,
COc1ccc(OC)c(C(=O)O)c1,GLP1.pdb,COc1ccc(OC)c(C(=O)O)c1,
CC(C)(C)C(=O)Nc1ccc(C(=O)CCl)cc1,GLP1.pdb,CC(C)(C)C(=O)Nc1ccc(C(=O)CCl)cc1,
O=C(O)Cc1ccc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc1,GLP1.pdb,O=C(O)Cc1ccc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc1,
CN(C)C(=O)CN(C)C(=O)CCl,GLP1.pdb,CN(C)C(=O)CN(C)C(=O)CCl,
ClCc1cc2c(cc1Br)OCO2,GLP1.pdb,ClCc1cc2c(cc1Br)OCO2,
Cc1ccccc1CN1CCNCC1,GLP1.pdb,Cc1ccccc1CN1CCNCC1,
Nc1ccccc1Nc1ccccc1,GLP1.pdb,Nc1ccccc1Nc1ccccc1,
O=C(O)CCN(Cc1ccccc1)S(=O)(=O)c1c(Cl)cccc1Cl,GLP1.pdb,O=C(O)CCN(Cc1ccccc1)S(=O)(=O)c1c(Cl)cccc1Cl,
O=Cc1ccc(-c2ccccc2)s1,GLP1.pdb,O=Cc1ccc(-c2ccccc2)s1,
ClCc1ncc(-c2ccc(Cl)cc2)o1,GLP1.pdb,ClCc1ncc(-c2ccc(Cl)cc2)o1,
CCc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1,GLP1.pdb,CCc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1,
CCN(CC)CCNS(=O)(=O)c1ccc(C(=O)NN)cc1,GLP1.pdb,CCN(CC)CCNS(=O)(=O)c1ccc(C(=O)NN)cc1,
CCOC(=O)c1c(NC(=O)CCl)oc(C)c1C(C)=O,GLP1.pdb,CCOC(=O)c1c(NC(=O)CCl)oc(C)c1C(C)=O,
Nc1c(-c2ccccc2)nc2ccccn12,GLP1.pdb,Nc1c(-c2ccccc2)nc2ccccn12,
O=C1NC(=O)C2(CCNCC2)N1,GLP1.pdb,O=C1NC(=O)C2(CCNCC2)N1,
COC(=O)C(Cl)c1ccccc1,GLP1.pdb,COC(=O)C(Cl)c1ccccc1,
CC(c1ccccc1)N1CC(C(=O)O)CC1=O,GLP1.pdb,CC(c1ccccc1)N1CC(C(=O)O)CC1=O,
CC(C)(C)C(=O)Nc1ccc(-c2csc(N)n2)cc1,GLP1.pdb,CC(C)(C)C(=O)Nc1ccc(-c2csc(N)n2)cc1,
COc1ccc(C(C)=O)c2ccccc12,GLP1.pdb,COc1ccc(C(C)=O)c2ccccc12,
O=C(O)c1cc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)c(Cl)cc1Cl,GLP1.pdb,O=C(O)c1cc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)c(Cl)cc1Cl,
CCCc1nnc(N)s1,GLP1.pdb,CCCc1nnc(N)s1,
CC(c1nnc(S)n1-c1ccccc1)N1CCCCC1,GLP1.pdb,CC(c1nnc(S)n1-c1ccccc1)N1CCCCC1,
COc1ccccc1CN(C)C(=O)CCl,GLP1.pdb,COc1ccccc1CN(C)C(=O)CCl,
CCOc1ccc(CNCCCN(C)C)cc1OC,GLP1.pdb,CCOc1ccc(CNCCCN(C)C)cc1OC,
O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccc(F)c(F)c2)c1,GLP1.pdb,O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccc(F)c(F)c2)c1,
O=C(CC(=O)c1ccccc1)Nc1ccccc1OC(F)F,GLP1.pdb,O=C(CC(=O)c1ccccc1)Nc1ccccc1OC(F)F,
CCc1cccc(CC)c1NC(=O)CC(=O)c1ccccc1,GLP1.pdb,CCc1cccc(CC)c1NC(=O)CC(=O)c1ccccc1,
O=C(O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,GLP1.pdb,O=C(O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,
Cc1[nH]c(C(=O)O)c(C)c1C(=O)OC(C)C,GLP1.pdb,Cc1[nH]c(C(=O)O)c(C)c1C(=O)OC(C)C,
O=C(O)CCNC(=O)C12CC3CC(CC(C3)C1)C2,GLP1.pdb,O=C(O)CCNC(=O)C12CC3CC(CC(C3)C1)C2,
Cc1ccc(Br)cc1S(N)(=O)=O,GLP1.pdb,Cc1ccc(Br)cc1S(N)(=O)=O,
CCn1c(S)nc2cc(S(N)(=O)=O)ccc21,GLP1.pdb,CCn1c(S)nc2cc(S(N)(=O)=O)ccc21,
CCc1[nH]c(C(=O)O)c(C)c1C(=O)OC,GLP1.pdb,CCc1[nH]c(C(=O)O)c(C)c1C(=O)OC,
CCOC(=O)c1c(C)oc2nc(CCl)nc(N)c12,GLP1.pdb,CCOC(=O)c1c(C)oc2nc(CCl)nc(N)c12,
Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)c(C)c1,GLP1.pdb,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)c(C)c1,
N#CCOc1ccc(N)cc1,GLP1.pdb,N#CCOc1ccc(N)cc1,
COc1ccc(NC(C)=O)cc1S(=O)(=O)NC(Cc1ccccc1)C(=O)O,GLP1.pdb,COc1ccc(NC(C)=O)cc1S(=O)(=O)NC(Cc1ccccc1)C(=O)O,
CCOc1ccc(C(C)=O)cc1CN1CCCCC1,GLP1.pdb,CCOc1ccc(C(C)=O)cc1CN1CCCCC1,
O=C(O)CCc1cccs1,GLP1.pdb,O=C(O)CCc1cccs1,
NCCc1cccc(Cl)c1,GLP1.pdb,NCCc1cccc(Cl)c1,
COc1ccc(NCc2cccs2)cc1,GLP1.pdb,COc1ccc(NCc2cccs2)cc1,
CCOC(=O)c1cnc(SCC(=O)O)nc1N,GLP1.pdb,CCOC(=O)c1cnc(SCC(=O)O)nc1N,
Cc1cccn2c(=O)cc(CCl)nc12,GLP1.pdb,Cc1cccn2c(=O)cc(CCl)nc12,
CC1=C(C(=O)Nc2ccccc2)C2(CCCCC2)C(C#N)=C(S)N1,GLP1.pdb,CC1=C(C(=O)Nc2ccccc2)C2(CCCCC2)C(C#N)=C(S)N1,
COc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1OC,GLP1.pdb,COc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1OC,
CCNCc1ccc(Cl)s1,GLP1.pdb,CCNCc1ccc(Cl)s1,
O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1,GLP1.pdb,O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1,
O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1,GLP1.pdb,O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1,
Cc1c(C(=O)O)[nH]c2c1C(=O)CCC2,GLP1.pdb,Cc1c(C(=O)O)[nH]c2c1C(=O)CCC2,
O=C(O)c1ccc2c(=O)[nH][nH]c(=O)c2c1,GLP1.pdb,O=C(O)c1ccc2c(=O)[nH][nH]c(=O)c2c1,
O=C(CCl)N1N=C(c2ccco2)CC1c1ccco1,GLP1.pdb,O=C(CCl)N1N=C(c2ccco2)CC1c1ccco1,
Cc1cccc(-n2c(S)nc3sc4c(c3c2=O)CCCS4)c1,GLP1.pdb,Cc1cccc(-n2c(S)nc3sc4c(c3c2=O)CCCS4)c1,
Cn1c(O)nnc1S,GLP1.pdb,Cn1c(O)nnc1S,
NC(=NOC(=O)CCl)c1cccs1,GLP1.pdb,NC(=NOC(=O)CCl)c1cccs1,
ClCc1nc(-c2cccs2)no1,GLP1.pdb,ClCc1nc(-c2cccs2)no1,
O=C([O-])Cc1csc(-c2cccs2)n1,GLP1.pdb,O=C([O-])Cc1csc(-c2cccs2)n1,
Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCC2,GLP1.pdb,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCC2,
Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,GLP1.pdb,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,
Cc1cccc(C(=O)c2c(N)sc3c2CCCC3)c1,GLP1.pdb,Cc1cccc(C(=O)c2c(N)sc3c2CCCC3)c1,
Cc1cccc(C(=O)c2c(N)sc3c2CCC(C)C3)c1,GLP1.pdb,Cc1cccc(C(=O)c2c(N)sc3c2CCC(C)C3)c1,
CN(C)c1cccc(-c2nnc(S)n2-c2ccc(Cl)c(Cl)c2)c1,GLP1.pdb,CN(C)c1cccc(-c2nnc(S)n2-c2ccc(Cl)c(Cl)c2)c1,
CCOCCCn1c(S)nc2cc(Cl)ccc2c1=O,GLP1.pdb,CCOCCCn1c(S)nc2cc(Cl)ccc2c1=O,
Clc1ccc(CN2CCNCC2)s1,GLP1.pdb,Clc1ccc(CN2CCNCC2)s1,
CCOc1cc(C#N)cc(Cl)c1O,GLP1.pdb,CCOc1cc(C#N)cc(Cl)c1O,
CC(C)Cc1ccc(C(=O)O)cc1,GLP1.pdb,CC(C)Cc1ccc(C(=O)O)cc1,
O=C(O)c1ccc(C2CCCCC2)cc1,GLP1.pdb,O=C(O)c1ccc(C2CCCCC2)cc1,
CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCC(=O)O)cc2)cc1,GLP1.pdb,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCC(=O)O)cc2)cc1,
Cc1ccccc1CN,GLP1.pdb,Cc1ccccc1CN,
Cc1cccc(N(Cc2ccccc2)C(=O)CCl)c1,GLP1.pdb,Cc1cccc(N(Cc2ccccc2)C(=O)CCl)c1,
Brc1ccc(CN2CCNCC2)s1,GLP1.pdb,Brc1ccc(CN2CCNCC2)s1,
Cc1nc2scc(CC(C)C)c2c(=O)[nH]1,GLP1.pdb,Cc1nc2scc(CC(C)C)c2c(=O)[nH]1,
C=CCNS(=O)(=O)c1cccc(C(C)=O)c1,GLP1.pdb,C=CCNS(=O)(=O)c1cccc(C(C)=O)c1,
CN(C)S(=O)(=O)c1cccc(C(=O)NCC(=O)O)c1,GLP1.pdb,CN(C)S(=O)(=O)c1cccc(C(=O)NCC(=O)O)c1,
CCN(CC)Cc1cc(C(C)=O)ccc1O,GLP1.pdb,CCN(CC)Cc1cc(C(C)=O)ccc1O,
CCCOc1c(Cl)cc(C=O)cc1OC,GLP1.pdb,CCCOc1c(Cl)cc(C=O)cc1OC,
O=C(O)c1ccc(CS)cc1,GLP1.pdb,O=C(O)c1ccc(CS)cc1,
Cc1ccc(Nc2nc(Cl)c(C=O)s2)cc1Cl,GLP1.pdb,Cc1ccc(Nc2nc(Cl)c(C=O)s2)cc1Cl,
Cc1nnc(SCC(=O)O)n1Cc1ccccc1,GLP1.pdb,Cc1nnc(SCC(=O)O)n1Cc1ccccc1,
CC(C)Cn1c(-c2ccc(Br)cc2)cnc1S,GLP1.pdb,CC(C)Cn1c(-c2ccc(Br)cc2)cnc1S,
Sc1ncc(-c2ccccc2)n1-c1cccc(Cl)c1Cl,GLP1.pdb,Sc1ncc(-c2ccccc2)n1-c1cccc(Cl)c1Cl,
CNCC(=O)N1CCN(Cc2ccccc2)CC1,GLP1.pdb,CNCC(=O)N1CCN(Cc2ccccc2)CC1,
Cc1ccc(Cn2nccc2N)o1,GLP1.pdb,Cc1ccc(Cn2nccc2N)o1,
COc1cc2c(cc1C=O)OC(C)C2,GLP1.pdb,COc1cc2c(cc1C=O)OC(C)C2,
CC(=O)c1ccc(S(=O)(=O)N(C)CCCC(=O)O)cc1,GLP1.pdb,CC(=O)c1ccc(S(=O)(=O)N(C)CCCC(=O)O)cc1,
COCCn1c(S)nc2cc(Cl)ccc21,GLP1.pdb,COCCn1c(S)nc2cc(Cl)ccc21,
O=C(O)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1,GLP1.pdb,O=C(O)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1,
O=C(CCl)N1N=C(c2ccco2)CC1c1cccs1,GLP1.pdb,O=C(CCl)N1N=C(c2ccco2)CC1c1cccs1,
Nc1c(-c2ccccc2)nc2sccn12,GLP1.pdb,Nc1c(-c2ccccc2)nc2sccn12,
Cc1csc(=O)[nH]1,GLP1.pdb,Cc1csc(=O)[nH]1,
Cc1cc(N)ccn1,GLP1.pdb,Cc1cc(N)ccn1,
Cc1cc(-c2nnc(CCl)o2)c(C)o1,GLP1.pdb,Cc1cc(-c2nnc(CCl)o2)c(C)o1,
CCc1sc(-c2nnc(CCl)o2)cc1C,GLP1.pdb,CCc1sc(-c2nnc(CCl)o2)cc1C,
ClCc1nnc(-c2cc3c(s2)CCCC3)o1,GLP1.pdb,ClCc1nnc(-c2cc3c(s2)CCCC3)o1,
O=C(CCl)NNC(=O)c1cc2c(s1)CCCC2,GLP1.pdb,O=C(CCl)NNC(=O)c1cc2c(s1)CCCC2,
COc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1OC,GLP1.pdb,COc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1OC,
Nn1cnnc1SCc1ccc(Cl)cc1,GLP1.pdb,Nn1cnnc1SCc1ccc(Cl)cc1,
Cc1ccc(S(=O)(=O)OCCn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,GLP1.pdb,Cc1ccc(S(=O)(=O)OCCn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,
C=CCOc1ccccc1CNc1ccc2c(c1)OCCO2,GLP1.pdb,C=CCOc1ccccc1CNc1ccc2c(c1)OCCO2,
Fc1cccc(Cl)c1CN1CCNCC1,GLP1.pdb,Fc1cccc(Cl)c1CN1CCNCC1,
CC(Cl)C(=O)c1ccc(NS(C)(=O)=O)cc1,GLP1.pdb,CC(Cl)C(=O)c1ccc(NS(C)(=O)=O)cc1,
CCN(CC)c1ccc(C(=O)NNC(=O)CCl)cc1,GLP1.pdb,CCN(CC)c1ccc(C(=O)NNC(=O)CCl)cc1,
O=C(O)C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],GLP1.pdb,O=C(O)C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],
CCCn1c(S)nc2cc(S(N)(=O)=O)ccc21,GLP1.pdb,CCCn1c(S)nc2cc(S(N)(=O)=O)ccc21,
CCCNc1ccc(S(N)(=O)=O)cc1N,GLP1.pdb,CCCNc1ccc(S(N)(=O)=O)cc1N,
CN(C)c1ccc(S(N)(=O)=O)cc1N,GLP1.pdb,CN(C)c1ccc(S(N)(=O)=O)cc1N,
COc1ccc(N)cc1S(=O)(=O)N(C)C,GLP1.pdb,COc1ccc(N)cc1S(=O)(=O)N(C)C,
CCCn1c(CCl)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,GLP1.pdb,CCCn1c(CCl)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,
CNS(=O)(=O)c1cc(N)ccc1C,GLP1.pdb,CNS(=O)(=O)c1cc(N)ccc1C,
NCC1CC1(Cl)Cl,GLP1.pdb,NCC1CC1(Cl)Cl,
ClC1(Cl)CC1CBr,GLP1.pdb,ClC1(Cl)CC1CBr,
Oc1cc(O)c(Cl)cc1Cl,GLP1.pdb,Oc1cc(O)c(Cl)cc1Cl,
Nc1ccc(N2CCCC2=O)cc1,GLP1.pdb,Nc1ccc(N2CCCC2=O)cc1,
CSc1ccc(C(=O)O)cc1,GLP1.pdb,CSc1ccc(C(=O)O)cc1,
O=c1cc(CCl)nc2sc3c(n12)CCCC3,GLP1.pdb,O=c1cc(CCl)nc2sc3c(n12)CCCC3,
CC(=O)Nc1ccc(C(=O)CCl)c(F)c1,GLP1.pdb,CC(=O)Nc1ccc(C(=O)CCl)c(F)c1,
COc1cc(C=C2N=C3CCCCCN3C2=O)ccc1O,GLP1.pdb,COc1cc(C=C2N=C3CCCCCN3C2=O)ccc1O,
Nc1ccnn1Cc1ccccc1,GLP1.pdb,Nc1ccnn1Cc1ccccc1,
CCCCn1c(CCC(=O)O)nc2cc(S(=O)(=O)N(CC)CC)ccc21,GLP1.pdb,CCCCn1c(CCC(=O)O)nc2cc(S(=O)(=O)N(CC)CC)ccc21,
COc1ccc(CCNC(N)=S)cc1OC,GLP1.pdb,COc1ccc(CCNC(N)=S)cc1OC,
CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)O,GLP1.pdb,CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)O,
CS(=O)(=O)c1ccc(C(=O)CBr)cc1,GLP1.pdb,CS(=O)(=O)c1ccc(C(=O)CBr)cc1,
N#CC1=C(S)NC(=N)C(c2nc(-c3ccccc3)cs2)C12CCCCC2,GLP1.pdb,N#CC1=C(S)NC(=N)C(c2nc(-c3ccccc3)cs2)C12CCCCC2,
O=C(CCl)NCC1COc2ccccc2O1,GLP1.pdb,O=C(CCl)NCC1COc2ccccc2O1,
CCN(CC)C(=O)c1c(C)nc(S)c(C#N)c1-c1ccco1,GLP1.pdb,CCN(CC)C(=O)c1c(C)nc(S)c(C#N)c1-c1ccco1,
c1csc(CNc2ccc3c(c2)OCCO3)c1,GLP1.pdb,c1csc(CNc2ccc3c(c2)OCCO3)c1,
NCCc1ccccc1F,GLP1.pdb,NCCc1ccccc1F,
Cc1cc(C)c2c(-c3ccccc3)nc(S)n2n1,GLP1.pdb,Cc1cc(C)c2c(-c3ccccc3)nc(S)n2n1,
CC1CCc2c(sc(N)c2C(=O)c2ccccc2)C1,GLP1.pdb,CC1CCc2c(sc(N)c2C(=O)c2ccccc2)C1,
Nc1sc2c(c1C(=O)c1cccs1)CCCC2,GLP1.pdb,Nc1sc2c(c1C(=O)c1cccs1)CCCC2,
CC1CCc2c(sc(N)c2C(=O)c2ccco2)C1,GLP1.pdb,CC1CCc2c(sc(N)c2C(=O)c2ccco2)C1,
CC(C)c1ccc(-n2c(-c3ccccc3)cnc2S)cc1,GLP1.pdb,CC(C)c1ccc(-n2c(-c3ccccc3)cnc2S)cc1,
NC(=O)c1n[nH]c(=O)c2ccccc12,GLP1.pdb,NC(=O)c1n[nH]c(=O)c2ccccc12,
CCCNC(=O)C1CNc2ccccc2O1,GLP1.pdb,CCCNC(=O)C1CNc2ccccc2O1,
O=C(CCl)NC(=O)c1cccs1,GLP1.pdb,O=C(CCl)NC(=O)c1cccs1,
COc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)ccc1NC(C)=O,GLP1.pdb,COc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)ccc1NC(C)=O,
Cc1cc(C)cc(OCCBr)c1,GLP1.pdb,Cc1cc(C)cc(OCCBr)c1,
O=c1[nH]nc(-c2ccc(F)cc2)o1,GLP1.pdb,O=c1[nH]nc(-c2ccc(F)cc2)o1,
Cc1ccsc1Cn1nccc1N,GLP1.pdb,Cc1ccsc1Cn1nccc1N,
CNCc1ccc(Cl)s1,GLP1.pdb,CNCc1ccc(Cl)s1,
Nc1cccc(-c2nc3ccccc3s2)c1,GLP1.pdb,Nc1cccc(-c2nc3ccccc3s2)c1,
C(=Cc1ccccc1)CNc1ccc2c(c1)OCCO2,GLP1.pdb,C(=Cc1ccccc1)CNc1ccc2c(c1)OCCO2,
Cc1cccc2nc(CCl)cc(=O)n12,GLP1.pdb,Cc1cccc2nc(CCl)cc(=O)n12,
NC(=S)c1cc2ccccc2oc1=O,GLP1.pdb,NC(=S)c1cc2ccccc2oc1=O,
C[N+](C)(C)Cc1c(-c2ccccc2)nc2ccccn12,GLP1.pdb,C[N+](C)(C)Cc1c(-c2ccccc2)nc2ccccn12,
COc1ccc(C(C)=O)cc1CC(=O)O,GLP1.pdb,COc1ccc(C(C)=O)cc1CC(=O)O,
N#Cc1c(S)nc2c(c1-c1ccco1)CCCC2,GLP1.pdb,N#Cc1c(S)nc2c(c1-c1ccco1)CCCC2,
O=C(O)Cn1ccccc1=O,GLP1.pdb,O=C(O)Cn1ccccc1=O,
N#Cc1c(S)nc2c(c1-c1ccco1)CCC2,GLP1.pdb,N#Cc1c(S)nc2c(c1-c1ccco1)CCC2,
O=C(O)Cn1c(-c2ccccc2)cc2ccccc21,GLP1.pdb,O=C(O)Cn1c(-c2ccccc2)cc2ccccc21,
Cc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1,GLP1.pdb,Cc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1,
Cc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1C,GLP1.pdb,Cc1ccc(-c2nn(Cc3ccccc3)cc2C=O)cc1C,
Cc1nc2ccccc2n1C(F)F,GLP1.pdb,Cc1nc2ccccc2n1C(F)F,
CC(=O)c1ccc(O)c(CN2CCCCC2)c1,GLP1.pdb,CC(=O)c1ccc(O)c(CN2CCCCC2)c1,
CNC1CCCc2ccccc21,GLP1.pdb,CNC1CCCc2ccccc21,
O=C(O)Cc1ccc2c(c1)CCCC2,GLP1.pdb,O=C(O)Cc1ccc2c(c1)CCCC2,
CC(C)n1ncc2c(C(=O)O)cc(-c3ccccc3)nc21,GLP1.pdb,CC(C)n1ncc2c(C(=O)O)cc(-c3ccccc3)nc21,
O=C(O)CS(=O)(=O)Cc1ccc(Cl)s1,GLP1.pdb,O=C(O)CS(=O)(=O)Cc1ccc(Cl)s1,
CN(CCCC(=O)O)S(=O)(=O)c1ccc(F)cc1,GLP1.pdb,CN(CCCC(=O)O)S(=O)(=O)c1ccc(F)cc1,
C=CCNCc1ccc(Cl)s1,GLP1.pdb,C=CCNCc1ccc(Cl)s1,
Cc1ccc(-n2nc(C)c(C(=O)O)n2)c(C)c1,GLP1.pdb,Cc1ccc(-n2nc(C)c(C(=O)O)n2)c(C)c1,
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSCC(=O)O,GLP1.pdb,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSCC(=O)O,
O=C(O)CNS(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,GLP1.pdb,O=C(O)CNS(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,
N#Cc1cccc([N+](=O)[O-])c1,GLP1.pdb,N#Cc1cccc([N+](=O)[O-])c1,
CCn1c(CCC(=O)O)nc2cc(S(N)(=O)=O)ccc21,GLP1.pdb,CCn1c(CCC(=O)O)nc2cc(S(N)(=O)=O)ccc21,
O=C(O)c1ccc2c(c1)CCC2,GLP1.pdb,O=C(O)c1ccc2c(c1)CCC2,
O=C(O)c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12,GLP1.pdb,O=C(O)c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12,
O=C(O)c1cccnc1Oc1ccccc1,GLP1.pdb,O=C(O)c1cccnc1Oc1ccccc1,
CCC#N,GLP1.pdb,CCC#N,
CC(C)(C)S,GLP1.pdb,CC(C)(C)S,
C#CCN,GLP1.pdb,C#CCN,
N#Cc1c2n(c(=O)[nH]c1=O)CCC2,GLP1.pdb,N#Cc1c2n(c(=O)[nH]c1=O)CCC2,
CN(C)c1ccc(CNCC2CCCO2)cc1,GLP1.pdb,CN(C)c1ccc(CNCC2CCCO2)cc1,
CCCOc1ccc(C(C)N)cc1OCCC,GLP1.pdb,CCCOc1ccc(C(C)N)cc1OCCC,
CNCC(=O)NC,GLP1.pdb,CNCC(=O)NC,
Cc1ccc(SCCC(=O)O)cc1C,GLP1.pdb,Cc1ccc(SCCC(=O)O)cc1C,
Cc1csc(C2C(=N)NC(S)=C(C#N)C23CCCCC3)n1,GLP1.pdb,Cc1csc(C2C(=N)NC(S)=C(C#N)C23CCCCC3)n1,
CCOC(=O)c1c(C)oc(N)c1C(=O)OCC,GLP1.pdb,CCOC(=O)c1c(C)oc(N)c1C(=O)OCC,
c1cncc(CNCc2ccncc2)c1,GLP1.pdb,c1cncc(CNCc2ccncc2)c1,
Fc1ccc(CNC2CCCCC2)cc1,GLP1.pdb,Fc1ccc(CNC2CCCCC2)cc1,
Cc1nc(SCC(=O)O)c(C#N)c(C)c1C,GLP1.pdb,Cc1nc(SCC(=O)O)c(C#N)c(C)c1C,
Cc1noc(C)c1CCC(=O)O,GLP1.pdb,Cc1noc(C)c1CCC(=O)O,
N#CCc1nc(-c2ccccc2)cs1,GLP1.pdb,N#CCc1nc(-c2ccccc2)cs1,
O=C(O)Cn1cc(C(F)(F)F)cc(Cl)c1=O,GLP1.pdb,O=C(O)Cn1cc(C(F)(F)F)cc(Cl)c1=O,
CCN1CCN(c2ccc(N)cc2)CC1,GLP1.pdb,CCN1CCN(c2ccc(N)cc2)CC1,
COc1ccccc1-c1nn(Cc2ccccc2)cc1C=O,GLP1.pdb,COc1ccccc1-c1nn(Cc2ccccc2)cc1C=O,
CCCCS(=O)(=O)NC(C)C(=O)O,GLP1.pdb,CCCCS(=O)(=O)NC(C)C(=O)O,
CC(=O)c1cc(C#N)c(S)nc1C,GLP1.pdb,CC(=O)c1cc(C#N)c(S)nc1C,
COCc1ccc(C(=O)O)cc1,GLP1.pdb,COCc1ccc(C(=O)O)cc1,
CNCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,GLP1.pdb,CNCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,
N#CCCNS(=O)(=O)c1ccc(C(=O)O)cc1,GLP1.pdb,N#CCCNS(=O)(=O)c1ccc(C(=O)O)cc1,
CCOc1ccc(N)cc1S(=O)(=O)N1CCCCC1,GLP1.pdb,CCOc1ccc(N)cc1S(=O)(=O)N1CCCCC1,
CC(C)(C)NS(=O)(=O)c1cccc(N)c1,GLP1.pdb,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,
ClCc1ncc(-c2cccc(Cl)c2)o1,GLP1.pdb,ClCc1ncc(-c2cccc(Cl)c2)o1,
Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1C,GLP1.pdb,Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1C,
O=Cc1c[nH]nc1-c1ccc(Cl)cc1,GLP1.pdb,O=Cc1c[nH]nc1-c1ccc(Cl)cc1,
CCC(C)NCc1ccccc1,GLP1.pdb,CCC(C)NCc1ccccc1,
O=C(O)C1CC(=O)N(C2CCCC2)C1,GLP1.pdb,O=C(O)C1CC(=O)N(C2CCCC2)C1,
CC(Oc1ccc(C(C)(C)C)cc1)C(=O)O,GLP1.pdb,CC(Oc1ccc(C(C)(C)C)cc1)C(=O)O,
CC(=O)C1CCCCC1=O,GLP1.pdb,CC(=O)C1CCCCC1=O,
Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1,GLP1.pdb,Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1,
N#Cc1c(SCC(=O)O)nc2c(c1-c1ccco1)CCCC2,GLP1.pdb,N#Cc1c(SCC(=O)O)nc2c(c1-c1ccco1)CCCC2,
Cc1ccccc1Nc1nc(Cl)c(C=O)s1,GLP1.pdb,Cc1ccccc1Nc1nc(Cl)c(C=O)s1,
Cc1ccc(-n2ccnc2S)cc1C,GLP1.pdb,Cc1ccc(-n2ccnc2S)cc1C,
COc1cccc(-n2ccnc2S)c1,GLP1.pdb,COc1cccc(-n2ccnc2S)c1,
CCN(CC)c1ccc(-c2nnc(S)n2CC)cc1,GLP1.pdb,CCN(CC)c1ccc(-c2nnc(S)n2CC)cc1,
